POST,sn-api-cf.latam-co.saea1.aws.indriverapp.com,/api/v2/notifications/3bdf504e-f41b-f22d-7859-bbe3d299eba3/status
POST,sn-api-cf.latam-mx.usea1.aws.indriverapp.com,/api/v2/notifications/3bdf504e-f41b-f22d-7859-bbe3d299eba3/status
POST,sn-api-cf.latam-pe.saea1.aws.indriverapp.com,/api/v2/notifications/3bdf504e-f41b-f22d-7859-bbe3d299eba3/status
POST,sn-api-cf.latam.saea1.aws.indriverapp.com,/api/v2/notifications/3bdf504e-f41b-f22d-7859-bbe3d299eba3/status
POST,sn-api-cf.mena-eg.meso1.aws.indriverapp.com,/api/v2/notifications/3bdf504e-f41b-f22d-7859-bbe3d299eba3/status
POST,sn-api-cf.mena.meso1.aws.indriverapp.com,/api/v2/notifications/3bdf504e-f41b-f22d-7859-bbe3d299eba3/status
POST,sn-api-cf.sa-in.apso1.aws.indriverapp.com,/api/v2/notifications/3bdf504e-f41b-f22d-7859-bbe3d299eba3/status
POST,sn-api-cf.sa.apso1.aws.indriverapp.com,/api/v2/notifications/3bdf504e-f41b-f22d-7859-bbe3d299eba3/status
POST,sn-api-cf.sea.apse3.aws.indriverapp.com,/api/v2/notifications/3bdf504e-f41b-f22d-7859-bbe3d299eba3/status
PATCH,sn-api-cf.africa.afso1.aws.indriverapp.com,/api/v1/notification/status/04e5d933-d812-7b77-c966-6b6b779c1163
PATCH,sn-api-cf.cis.euce1.aws.indriverapp.com,/api/v1/notification/status/04e5d933-d812-7b77-c966-6b6b779c1163
PATCH,sn-api-cf.latam-br.saea1.aws.indriverapp.com,/api/v1/notification/status/04e5d933-d812-7b77-c966-6b6b779c1163
PATCH,sn-api-cf.latam-co.saea1.aws.indriverapp.com,/api/v1/notification/status/04e5d933-d812-7b77-c966-6b6b779c1163
PATCH,sn-api-cf.latam-mx.usea1.aws.indriverapp.com,/api/v1/notification/status/04e5d933-d812-7b77-c966-6b6b779c1163
PATCH,sn-api-cf.latam-pe.saea1.aws.indriverapp.com,/api/v1/notification/status/04e5d933-d812-7b77-c966-6b6b779c1163
PATCH,sn-api-cf.latam.saea1.aws.indriverapp.com,/api/v1/notification/status/04e5d933-d812-7b77-c966-6b6b779c1163
PATCH,sn-api-cf.mena.meso1.aws.indriverapp.com,/api/v1/notification/status/04e5d933-d812-7b77-c966-6b6b779c1163
PATCH,sn-api-cf.sa-in.apso1.aws.indriverapp.com,/api/v1/notification/status/04e5d933-d812-7b77-c966-6b6b779c1163
PATCH,sn-api-cf.sa.apso1.aws.indriverapp.com,/api/v1/notification/status/04e5d933-d812-7b77-c966-6b6b779c1163
PATCH,sn-api-cf.sea.apse3.aws.indriverapp.com,/api/v1/notification/status/04e5d933-d812-7b77-c966-6b6b779c1163
GET,sc-cf.euce1.indriverapp.com,/api/support-config/v1/config
POST,sc-cf.euce1.indriverapp.com,/api/support-chat/v1/user/rating
POST,sc-cf.euce1.indriverapp.com,/api/support-chat/v1/user/option
GET,sc-cf.euce1.indriverapp.com,/api/status
GET,sfc-cf.euce1.indriverapp.com,/api/v2/safetytips
PUT,sfc-cf.euce1.indriverapp.com,/api/v1/users/108751839/contacts
GET,sfc-cf.euce1.indriverapp.com,/api/v1/users/108751839/contacts
POST,sfc-cf.euce1.indriverapp.com,/api/v1/users/105143786/safetylog
GET,sfc-cf.euce1.indriverapp.com,/api/v1/safetytips
GET,sfc-cf.euce1.indriverapp.com,/api/v1/safetycenter
POST,rp-cf.cis.euce1.aws.indriverapp.com,/api/pricing/v6/price
POST,rp-cf.sa.apso1.aws.indriverapp.com,/api/pricing/v6/price
POST,rp-cf.cis.euce1.aws.indriverapp.com,/api/pricing/v5/price
POST,rp-cf.euce1.aws.indriverapp.com,/api/pricing/v5/price
POST,rp-cf.latam.saea1.aws.indriverapp.com,/api/pricing/v5/price
POST,rp-cf.mena.meso1.aws.indriverapp.com,/api/pricing/v5/price
POST,rp-cf.sa.apso1.aws.indriverapp.com,/api/pricing/v5/price
POST,rp-cf.sea.apse3.aws.indriverapp.com,/api/pricing/v5/price
POST,rp-cf.cis.euce1.indriverapp.com,/api/pricing/v5/price
POST,rp-cf.euce1.indriverapp.com,/api/pricing/v5/price
POST,rp-cf.latam.saea1.indriverapp.com,/api/pricing/v5/price
POST,rp-cf.mena.meso1.indriverapp.com,/api/pricing/v5/price
POST,rp-cf.sa.apso1.indriverapp.com,/api/pricing/v5/price
POST,rp-cf.sea.apse3.indriverapp.com,/api/pricing/v5/price
GET,rp-cf.cis.euce1.aws.indriverapp.com,/api/getprices
GET,rp-cf.euce1.aws.indriverapp.com,/api/getprices
GET,rp-cf.latam.saea1.aws.indriverapp.com,/api/getprices
GET,rp-cf.mena.meso1.aws.indriverapp.com,/api/getprices
GET,rp-cf.sa.apso1.aws.indriverapp.com,/api/getprices
GET,rp-cf.sea.apse3.aws.indriverapp.com,/api/getprices
